"dbpedia_2003","7.1m_22485","1.0"
"dbpedia_6001","7.1m_35232","1.0"
"dbpedia_2591","7.1m_22546","1.0"
"dbpedia_2837","7.1m_35371","1.0"
"dbpedia_3167","7.1m_71969","1.0"
"dbpedia_2511","7.1m_3629","1.0"
"dbpedia_343","7.1m_125747","1.0"
"dbpedia_2865","7.1m_1687","1.0"
"dbpedia_2888","7.1m_8678","1.0"
"dbpedia_5165","7.1m_84422","1.0"
"dbpedia_5911","7.1m_6413","1.0"
"dbpedia_4713","7.1m_5651","1.0"
"dbpedia_3099","7.1m_70693","1.0"
"dbpedia_4614","7.1m_121354","1.0"
"dbpedia_3447","7.1m_892","1.0"
"dbpedia_3530","7.1m_6983","1.0"
"dbpedia_4714","7.1m_5651","1.0"
"dbpedia_6822","7.1m_45738","1.0"
"dbpedia_3631","7.1m_73627","1.0"
"dbpedia_2146","7.1m_3117","1.0"
"dbpedia_3362","7.1m_7881","1.0"
"dbpedia_5733","7.1m_16617","1.0"
"dbpedia_4282","7.1m_7101","1.0"
"dbpedia_2085","7.1m_172441","1.0"
"dbpedia_3192","7.1m_86339","1.0"
"dbpedia_974","7.1m_12525","1.0"
"dbpedia_713","7.1m_12783","1.0"
"dbpedia_2991","7.1m_99514","1.0"
"dbpedia_5011","7.1m_1187","1.0"
"dbpedia_4255","7.1m_14124","1.0"
"dbpedia_5582","7.1m_3686","1.0"
"dbpedia_609","7.1m_2139","1.0"
"dbpedia_915","7.1m_15250","1.0"
"dbpedia_4328","7.1m_1526","1.0"
"dbpedia_5590","7.1m_8100","1.0"
"dbpedia_2529","7.1m_395","1.0"
"dbpedia_2520","7.1m_30113","1.0"
"dbpedia_6736","7.1m_11786","1.0"
"dbpedia_42","7.1m_125120","1.0"
"dbpedia_5030","7.1m_78249","1.0"
"dbpedia_77","7.1m_55239","1.0"
"dbpedia_3231","7.1m_26864","1.0"
"dbpedia_4219","7.1m_6483","1.0"
"dbpedia_1017","7.1m_151","1.0"
"dbpedia_504","7.1m_94490","1.0"
"dbpedia_2330","7.1m_11534","1.0"
"dbpedia_3007","7.1m_19225","1.0"
"dbpedia_3693","7.1m_48955","1.0"
"dbpedia_20","7.1m_1265","1.0"
"dbpedia_2723","7.1m_2737","1.0"
"dbpedia_3983","7.1m_64161","1.0"
"dbpedia_3350","7.1m_38930","1.0"
"dbpedia_5007","7.1m_23674","1.0"
"dbpedia_5021","7.1m_48705","1.0"
"dbpedia_653","7.1m_55284","1.0"
"dbpedia_5292","7.1m_23578","1.0"
"dbpedia_4176","7.1m_169128","1.0"
"dbpedia_6340","7.1m_92833","1.0"
"dbpedia_4544","7.1m_20611","1.0"
"dbpedia_4668","7.1m_34274","1.0"
"dbpedia_248","7.1m_5024","1.0"
"dbpedia_2047","7.1m_150517","1.0"
"dbpedia_3340","7.1m_10049","1.0"
"dbpedia_662","7.1m_1703","1.0"
"dbpedia_5353","7.1m_1284","1.0"
"dbpedia_5971","7.1m_7554","1.0"
"dbpedia_4331","7.1m_65","1.0"
"dbpedia_6917","7.1m_254","1.0"
"dbpedia_4866","7.1m_13533","1.0"
"dbpedia_3773","7.1m_2129","1.0"
"dbpedia_4120","7.1m_14113","1.0"
"dbpedia_352","7.1m_332","1.0"
"dbpedia_746","7.1m_2034","1.0"
"dbpedia_5060","7.1m_4334","1.0"
"dbpedia_6701","7.1m_2684","1.0"
"dbpedia_2674","7.1m_26368","1.0"
"dbpedia_1629","7.1m_2806","1.0"
"dbpedia_6279","7.1m_1649","1.0"
"dbpedia_4377","7.1m_22731","1.0"
"dbpedia_6243","7.1m_7","1.0"
"dbpedia_6400","7.1m_11573","1.0"
"dbpedia_6913","7.1m_170969","1.0"
"dbpedia_3209","7.1m_517","1.0"
"dbpedia_3582","7.1m_23466","1.0"
"dbpedia_6829","7.1m_3779","1.0"
"dbpedia_3671","7.1m_2267","1.0"
"dbpedia_5787","7.1m_8309","1.0"
"dbpedia_2627","7.1m_38415","1.0"
"dbpedia_1325","7.1m_62","1.0"
"dbpedia_2173","7.1m_14602","1.0"
"dbpedia_1187","7.1m_4755","1.0"
"dbpedia_1926","7.1m_37193","1.0"
"dbpedia_2767","7.1m_2775","1.0"
"dbpedia_38","7.1m_2492","1.0"
"dbpedia_871","7.1m_52615","1.0"
"dbpedia_1989","7.1m_65937","1.0"
"dbpedia_5511","7.1m_21640","1.0"
"dbpedia_2406","7.1m_5927","1.0"
"dbpedia_1988","7.1m_65937","1.0"
"dbpedia_3082","7.1m_175531","1.0"
"dbpedia_106","7.1m_2613","1.0"
"dbpedia_1925","7.1m_43258","1.0"
"dbpedia_2095","7.1m_61009","1.0"
"dbpedia_2990","7.1m_21614","1.0"
"dbpedia_5724","7.1m_108557","1.0"
"dbpedia_1875","7.1m_111689","1.0"
"dbpedia_1361","7.1m_6387","1.0"
"dbpedia_3272","7.1m_38872","1.0"
"dbpedia_3349","7.1m_100552","1.0"
"dbpedia_3874","7.1m_6800","1.0"
"dbpedia_3326","7.1m_23590","1.0"
"dbpedia_1097","7.1m_35882","1.0"
"dbpedia_4310","7.1m_132916","1.0"
"dbpedia_1080","7.1m_1294","1.0"
"dbpedia_4435","7.1m_120922","1.0"
"dbpedia_3361","7.1m_48754","1.0"
"dbpedia_6464","7.1m_10287","1.0"
"dbpedia_5309","7.1m_16588","1.0"
"dbpedia_5667","7.1m_29700","1.0"
"dbpedia_5575","7.1m_138640","1.0"
"dbpedia_6128","7.1m_14545","1.0"
"dbpedia_3820","7.1m_120899","1.0"
"dbpedia_4326","7.1m_205","1.0"
"dbpedia_4889","7.1m_26845","1.0"
"dbpedia_2123","7.1m_6712","1.0"
"dbpedia_2781","7.1m_43426","1.0"
"dbpedia_3211","7.1m_10065","1.0"
"dbpedia_2541","7.1m_7237","1.0"
"dbpedia_4439","7.1m_4168","1.0"
"dbpedia_3577","7.1m_61489","1.0"
"dbpedia_5359","7.1m_24722","1.0"
"dbpedia_2880","7.1m_17995","1.0"
"dbpedia_2258","7.1m_13759","1.0"
"dbpedia_4516","7.1m_58577","1.0"
"dbpedia_2138","7.1m_1191","1.0"
"dbpedia_6837","7.1m_13060","1.0"
"dbpedia_1652","7.1m_19495","1.0"
"dbpedia_2078","7.1m_4104","1.0"
"dbpedia_4045","7.1m_2322","1.0"
"dbpedia_1376","7.1m_7353","1.0"
"dbpedia_510","7.1m_163097","1.0"
"dbpedia_6313","7.1m_60386","1.0"
"dbpedia_3110","7.1m_13304","1.0"
"dbpedia_3855","7.1m_7015","1.0"
"dbpedia_3849","7.1m_36060","1.0"
"dbpedia_4990","7.1m_14604","1.0"
"dbpedia_3510","7.1m_53904","1.0"
"dbpedia_6795","7.1m_27261","1.0"
"dbpedia_1649","7.1m_104904","1.0"
"dbpedia_3425","7.1m_133674","1.0"
"dbpedia_5016","7.1m_7088","1.0"
"dbpedia_2729","7.1m_29904","1.0"
"dbpedia_6545","7.1m_1186","1.0"
"dbpedia_551","7.1m_18269","1.0"
"dbpedia_6381","7.1m_58577","1.0"
"dbpedia_3000","7.1m_18142","1.0"
"dbpedia_858","7.1m_46644","1.0"
"dbpedia_6203","7.1m_6891","1.0"
"dbpedia_2906","7.1m_69320","1.0"
"dbpedia_2696","7.1m_88334","1.0"
"dbpedia_5279","7.1m_2014","1.0"
"dbpedia_4954","7.1m_717","1.0"
"dbpedia_280","7.1m_3864","1.0"
"dbpedia_4478","7.1m_17702","1.0"
