"dbpedia_3457","7.1m_29493","0.7004361958491341"
"dbpedia_2579","7.1m_913","0.7021388609850345"
"dbpedia_3119","7.1m_99814","0.7208777777777777"
"dbpedia_2298","7.1m_30879","0.7979658792650919"
"dbpedia_2051","7.1m_6884","0.7012146153846154"
"dbpedia_2173","7.1m_17266","0.7165186978746301"
"dbpedia_6386","7.1m_150311","0.8494174590936349"
"dbpedia_471","7.1m_81744","0.7012259259259259"
"dbpedia_5370","7.1m_57649","0.7279166666666667"
"dbpedia_630","7.1m_22369","0.7586718146718147"
"dbpedia_1402","7.1m_50132","0.7254310344827586"
"dbpedia_1626","7.1m_45144","0.8027632950990615"
"dbpedia_4006","7.1m_32304","0.7971227316141356"
"dbpedia_4445","7.1m_58108","0.7090168243953733"
"dbpedia_4607","7.1m_7968","0.8304262574595056"
"dbpedia_5117","7.1m_160641","0.7017102993023778"
"dbpedia_4340","7.1m_97352","0.7542333333333333"
"dbpedia_6604","7.1m_75042","0.7716772823779194"
"dbpedia_1472","7.1m_42454","0.7285340314136126"
"dbpedia_4939","7.1m_19897","0.7409424242424243"
"dbpedia_4560","7.1m_60817","0.7012742857142857"
"dbpedia_2355","7.1m_47811","0.7999260355029586"
"dbpedia_4033","7.1m_44542","0.7058333333333333"
"dbpedia_3264","7.1m_171263","0.7796417305092385"
"dbpedia_5047","7.1m_171449","0.7046857142857144"
"dbpedia_5497","7.1m_102154","0.7525558677907132"
"dbpedia_1594","7.1m_15421","0.7647272727272727"
"dbpedia_2635","7.1m_109407","0.7757695652173913"
"dbpedia_5380","7.1m_3582","0.7056031686884997"
"dbpedia_862","7.1m_86828","0.7036"
"dbpedia_900","7.1m_15374","0.9227589285714286"
"dbpedia_2003","7.1m_22485","0.9812729498164015"
"dbpedia_1428","7.1m_6576","0.764369696969697"
"dbpedia_5338","7.1m_137469","0.7145"
"dbpedia_6473","7.1m_28031","0.7380525641025641"
"dbpedia_1234","7.1m_111156","0.7130161492140455"
"dbpedia_5367","7.1m_7297","0.7742440392706872"
"dbpedia_5773","7.1m_15451","0.7142602495543672"
"dbpedia_1686","7.1m_129220","0.7065282807160708"
"dbpedia_6183","7.1m_160015","0.78045"
"dbpedia_5644","7.1m_115993","0.8000966143682907"
"dbpedia_2285","7.1m_7818","0.7367367706919945"
"dbpedia_2890","7.1m_30489","0.7068306010928962"
"dbpedia_490","7.1m_207","0.7009896923096671"
"dbpedia_1669","7.1m_27972","0.7102845619538427"
"dbpedia_1636","7.1m_56141","0.7534263959390863"
"dbpedia_4899","7.1m_6671","0.704856496282194"
"dbpedia_3185","7.1m_179491","0.7345218198700093"
"dbpedia_3530","7.1m_93274","0.7510256410256411"
"dbpedia_224","7.1m_85351","0.7140916666666667"
"dbpedia_2622","7.1m_74010","0.7015333333333333"
"dbpedia_1432","7.1m_167269","0.7003246753246753"
"dbpedia_1274","7.1m_12839","0.7408908333333334"
"dbpedia_1513","7.1m_171375","0.7055555555555555"
"dbpedia_705","7.1m_100999","0.8174"
"dbpedia_3105","7.1m_47558","0.7291139240506329"
"dbpedia_6551","7.1m_174075","0.7114653586756591"
"dbpedia_6001","7.1m_35232","0.9025649122807018"
"dbpedia_4070","7.1m_120431","0.7334981110142401"
"dbpedia_392","7.1m_1546","0.7340786516853932"
"dbpedia_1259","7.1m_68954","0.755650522317189"
"dbpedia_1028","7.1m_9556","0.709922077922078"
"dbpedia_5414","7.1m_165642","0.77512375"
"dbpedia_4080","7.1m_165564","0.7340413333333333"
"dbpedia_1146","7.1m_12839","0.8992391663910023"
"dbpedia_899","7.1m_1817","0.8013518659558263"
"dbpedia_4736","7.1m_10175","0.8380888888888889"
"dbpedia_5377","7.1m_96615","0.7378787878787878"
"dbpedia_4313","7.1m_28827","0.7155200655200655"
"dbpedia_2591","7.1m_22546","0.9198947368421053"
"dbpedia_262","7.1m_345","0.758664363342153"
"dbpedia_3885","7.1m_179942","0.70016875"
"dbpedia_6023","7.1m_105175","0.704"
"dbpedia_6873","7.1m_81239","0.711937758327255"
"dbpedia_1823","7.1m_6743","0.7080638342845065"
"dbpedia_932","7.1m_158392","0.7009433962264151"
"dbpedia_5032","7.1m_103029","0.7007398975526467"
"dbpedia_5644","7.1m_139929","0.7572493806771263"
"dbpedia_1626","7.1m_54709","0.7238"
"dbpedia_796","7.1m_47537","0.7377460317460318"
"dbpedia_2643","7.1m_46929","0.7025693173344181"
"dbpedia_5347","7.1m_8350","0.7411"
"dbpedia_3269","7.1m_50008","0.7084336713138994"
"dbpedia_2636","7.1m_81677","0.7454000000000001"
"dbpedia_704","7.1m_100999","0.8174"
"dbpedia_1416","7.1m_114865","0.7109444444444445"
"dbpedia_1273","7.1m_22898","0.7099637681159421"
"dbpedia_4400","7.1m_25677","0.7053611111111111"
"dbpedia_48","7.1m_119902","0.7568205128205128"
"dbpedia_445","7.1m_44923","0.7279886802871341"
"dbpedia_4291","7.1m_154783","0.7075555555555555"
"dbpedia_4316","7.1m_1796","0.7432053313449529"
"dbpedia_322","7.1m_108765","0.7012688172043011"
"dbpedia_6285","7.1m_4295","0.7405148379372274"
"dbpedia_2540","7.1m_29851","0.7059166666666666"
"dbpedia_4280","7.1m_64263","0.7609261904761905"
"dbpedia_5006","7.1m_170456","0.7214967353088899"
"dbpedia_2837","7.1m_35371","0.9772997032640949"
"dbpedia_2499","7.1m_131208","0.7642123636363636"
"dbpedia_6354","7.1m_171218","0.8270666666666666"
"dbpedia_3970","7.1m_5812","0.7360910605219322"
"dbpedia_3008","7.1m_4134","0.7274689655172414"
"dbpedia_2889","7.1m_27527","0.884263888888889"
"dbpedia_4644","7.1m_94169","0.7162461113031455"
"dbpedia_2829","7.1m_42775","0.778787245892509"
"dbpedia_5925","7.1m_132270","0.7382246376811594"
"dbpedia_5593","7.1m_94675","0.7416666666666667"
"dbpedia_974","7.1m_91927","0.7459810874704492"
"dbpedia_5016","7.1m_25849","0.7046706349206349"
"dbpedia_129","7.1m_40154","0.7461389961389961"
"dbpedia_3167","7.1m_71969","0.8608111111111111"
"dbpedia_4132","7.1m_44889","0.7079238852598694"
"dbpedia_2511","7.1m_3629","0.862343761694484"
"dbpedia_3407","7.1m_25835","0.7209392523364486"
"dbpedia_5447","7.1m_132890","0.7400948991696323"
"dbpedia_1789","7.1m_107688","0.8606837606837607"
"dbpedia_534","7.1m_7991","0.755295163863678"
"dbpedia_3860","7.1m_94546","0.7021194605009633"
"dbpedia_2577","7.1m_115407","0.7082121212121212"
"dbpedia_3546","7.1m_25712","0.7521365014178156"
"dbpedia_1089","7.1m_126212","0.8309917355371901"
"dbpedia_6912","7.1m_58280","0.7049099999999999"
"dbpedia_343","7.1m_125747","0.9013355408388521"
"dbpedia_5663","7.1m_30248","0.7747332812906584"
"dbpedia_6072","7.1m_81657","0.7036625000000001"
"dbpedia_98","7.1m_92070","0.7134728033472804"
"dbpedia_3804","7.1m_38424","0.7663229981938591"
"dbpedia_1710","7.1m_141910","0.7022999999999999"
"dbpedia_2671","7.1m_43432","0.7424876084262702"
"dbpedia_2855","7.1m_92641","0.7346996124031008"
"dbpedia_5155","7.1m_12685","0.7476220557711397"
"dbpedia_1626","7.1m_57497","0.7611142857142856"
"dbpedia_6183","7.1m_70504","0.7806500000000001"
"dbpedia_2865","7.1m_1687","0.9722439024390244"
"dbpedia_1582","7.1m_8525","0.8635652173913044"
"dbpedia_1870","7.1m_31960","0.7399550224887557"
"dbpedia_2888","7.1m_8678","0.9423244324197153"
"dbpedia_5558","7.1m_9657","0.7483777777777778"
"dbpedia_1747","7.1m_166352","0.7084314381270903"
"dbpedia_5935","7.1m_118451","0.7856035889070146"
"dbpedia_1525","7.1m_127161","0.7147368421052631"
"dbpedia_6339","7.1m_95593","0.7638594405594406"
"dbpedia_692","7.1m_76861","0.7139130434782608"
"dbpedia_6603","7.1m_92266","0.7644052706552706"
"dbpedia_642","7.1m_31958","0.7215746421267893"
"dbpedia_4065","7.1m_38101","0.7311344238975818"
"dbpedia_3680","7.1m_138351","0.7002222222222222"
"dbpedia_843","7.1m_3457","0.7024430350011746"
"dbpedia_3884","7.1m_28317","0.74726"
"dbpedia_228","7.1m_63213","0.8312248995983936"
"dbpedia_3074","7.1m_3600","0.7765026169171028"
"dbpedia_5491","7.1m_174295","0.7363357215967247"
"dbpedia_6453","7.1m_173736","0.707784613047771"
"dbpedia_3303","7.1m_19799","0.8316146084621677"
"dbpedia_290","7.1m_14379","0.8195684624779482"
"dbpedia_5165","7.1m_84422","0.9056607142857143"
"dbpedia_4530","7.1m_48524","0.7776055876896213"
"dbpedia_6157","7.1m_52328","0.7367111111111111"
"dbpedia_6609","7.1m_49382","0.7624102564102564"
"dbpedia_2068","7.1m_104031","0.7728571428571429"
"dbpedia_5214","7.1m_177643","0.7110000000000001"
"dbpedia_3378","7.1m_125709","0.7687577639751553"
"dbpedia_3727","7.1m_122835","0.7227385714285715"
"dbpedia_2786","7.1m_78883","0.8316666666666666"
"dbpedia_6491","7.1m_19458","0.7015747139458479"
"dbpedia_1634","7.1m_69313","0.7603714285714286"
"dbpedia_889","7.1m_79586","0.7683804104856737"
"dbpedia_4194","7.1m_130229","0.736"
"dbpedia_3088","7.1m_30226","0.7361105500572276"
"dbpedia_2729","7.1m_49635","0.711987012987013"
"dbpedia_5911","7.1m_6413","0.9018369942196531"
"dbpedia_3470","7.1m_90542","0.7659611992945325"
"dbpedia_5477","7.1m_18645","0.7368182246069849"
"dbpedia_1734","7.1m_19569","0.7083809523809523"
"dbpedia_5024","7.1m_146978","0.7201222222222222"
"dbpedia_4713","7.1m_5651","0.9620333333333333"
"dbpedia_2450","7.1m_98286","0.7119047619047618"
"dbpedia_3013","7.1m_45182","0.7070239334027055"
"dbpedia_2043","7.1m_28005","0.7582142857142857"
"dbpedia_5648","7.1m_126895","0.7348076923076923"
"dbpedia_3514","7.1m_108915","0.8738444444444444"
"dbpedia_4132","7.1m_35195","0.7245684754521964"
"dbpedia_3515","7.1m_49290","0.7235"
"dbpedia_1533","7.1m_35485","0.7098370927318296"
"dbpedia_6491","7.1m_151766","0.7004926108374384"
